Country,Year,Emissions.Type.CO2,Emissions.Type.N2O,Emissions.Type.CH4
Barbados,1970,60.2,124.0,494.0
Barbados,1971,54.1,127.0,494.0
Barbados,1972,57.0,123.0,549.0
Barbados,1973,56.9,127.0,619.0
Barbados,1974,50.0,122.0,505.0
Barbados,1975,48.4,115.0,649.0
Barbados,1976,51.5,116.0,602.0
Barbados,1977,49.6,121.0,641.0
Barbados,1978,56.4,120.0,690.0
Barbados,1979,53.9,124.0,625.0
Barbados,1980,57.4,129.0,625.0
Barbados,1981,58.5,127.0,653.0
Barbados,1982,59.2,125.0,635.0
Barbados,1983,56.8,125.0,673.0
Barbados,1984,58.4,127.0,776.0
Barbados,1985,54.7,123.0,853.0
Barbados,1986,57.5,127.0,959.0
Barbados,1987,67.5,127.0,1030.0
Barbados,1988,67.0,128.0,943.0
Barbados,1989,69.4,136.0,963.0
Barbados,1990,67.0,136.0,967.0
Barbados,1991,68.2,136.0,1020.0
Barbados,1992,68.5,135.0,1010.0
Barbados,1993,64.0,130.0,914.0
Barbados,1994,64.4,130.0,889.0
Barbados,1995,65.6,129.0,912.0
Barbados,1996,66.4,131.0,925.0
Barbados,1997,66.8,129.0,1000.0
Barbados,1998,68.7,126.0,1090.0
Barbados,1999,70.0,125.0,1120.0
Barbados,2000,69.8,130.0,1210.0
Barbados,2001,65.8,124.0,1200.0
Barbados,2002,56.1,119.0,1190.0
Barbados,2003,55.6,116.0,1210.0
Barbados,2004,56.5,114.0,1220.0
Barbados,2005,56.2,112.0,1200.0
Barbados,2006,53.9,108.0,1180.0
Barbados,2007,54.4,115.0,1230.0
Barbados,2008,54.8,115.0,1210.0
Barbados,2009,56.4,122.0,1220.0
Barbados,2010,58.5,118.0,1270.0
Barbados,2011,60.4,125.0,1350.0
Barbados,2012,60.4,125.0,1330.0
Belarus,1970,13900.0,15200.0,66000.0
Belarus,1971,14500.0,16000.0,66200.0
Belarus,1972,15000.0,16500.0,71000.0
Belarus,1973,15800.0,16900.0,76900.0
Belarus,1974,16400.0,17500.0,80800.0
Belarus,1975,16800.0,18000.0,89500.0
Belarus,1976,16700.0,18100.0,90700.0
Belarus,1977,16900.0,18300.0,94500.0
Belarus,1978,17000.0,18600.0,96400.0
Belarus,1979,17000.0,18900.0,101000.0
Belarus,1980,17100.0,19000.0,102000.0
Belarus,1981,17000.0,19100.0,106000.0
Belarus,1982,16900.0,19300.0,106000.0
Belarus,1983,17700.0,19700.0,106000.0
Belarus,1984,17600.0,20100.0,105000.0
Belarus,1985,17700.0,20400.0,104000.0
Belarus,1986,17600.0,20600.0,105000.0
Belarus,1987,17600.0,21000.0,105000.0
Belarus,1988,17100.0,20800.0,103000.0
Belarus,1989,16200.0,21200.0,99500.0
Belarus,1990,13500.0,21100.0,109000.0
Belarus,1991,12000.0,20500.0,105000.0
Belarus,1992,10800.0,19900.0,94700.0
Belarus,1993,10300.0,18700.0,81900.0
Belarus,1994,9370.0,17000.0,69900.0
Belarus,1995,9300.0,15900.0,62500.0
Belarus,1996,9350.0,15700.0,63300.0
Belarus,1997,9410.0,15400.0,63600.0
Belarus,1998,9180.0,15400.0,62000.0
Belarus,1999,9080.0,15200.0,59800.0
Belarus,2000,8960.0,14600.0,58000.0
Belarus,2001,8930.0,14500.0,56700.0
Belarus,2002,8600.0,14400.0,56900.0
Belarus,2003,8630.0,15400.0,57500.0
Belarus,2004,9090.0,15900.0,62700.0
Belarus,2005,9790.0,16400.0,63700.0
Belarus,2006,10300.0,17200.0,68200.0
Belarus,2007,10800.0,17500.0,64800.0
Belarus,2008,11400.0,18000.0,67800.0
Belarus,2009,11300.0,18900.0,65500.0
Belarus,2010,11400.0,19000.0,70900.0
Belarus,2011,25800.0,19500.0,66800.0
Belarus,2012,26100.0,19400.0,67700.0
Belgium,1970,9180.0,18600.0,140000.0
Belgium,1971,9840.0,18400.0,130000.0
Belgium,1972,10000.0,18200.0,142000.0
Belgium,1973,10100.0,18500.0,147000.0
Belgium,1974,11700.0,18800.0,145000.0
Belgium,1975,9620.0,18500.0,128000.0
Belgium,1976,9630.0,18500.0,138000.0
Belgium,1977,11000.0,18700.0,135000.0
Belgium,1978,11400.0,18500.0,140000.0
Belgium,1979,11600.0,18600.0,149000.0
Belgium,1980,11700.0,18600.0,138000.0
Belgium,1981,12100.0,18600.0,126000.0
Belgium,1982,11300.0,18600.0,118000.0
Belgium,1983,12000.0,18500.0,109000.0
Belgium,1984,13000.0,18700.0,111000.0
Belgium,1985,12700.0,18900.0,109000.0
Belgium,1986,12400.0,18500.0,110000.0
Belgium,1987,11800.0,18100.0,110000.0
Belgium,1988,11100.0,17200.0,112000.0
Belgium,1989,10700.0,17300.0,113000.0
Belgium,1990,8210.0,17300.0,116000.0
Belgium,1991,8170.0,17500.0,120000.0
Belgium,1992,7820.0,17400.0,118000.0
Belgium,1993,8030.0,17200.0,116000.0
Belgium,1994,8590.0,17400.0,121000.0
Belgium,1995,8920.0,17700.0,123000.0
Belgium,1996,9510.0,17200.0,128000.0
Belgium,1997,9270.0,17000.0,125000.0
Belgium,1998,9410.0,16800.0,128000.0
Belgium,1999,9410.0,17100.0,124000.0
Belgium,2000,9070.0,17300.0,125000.0
Belgium,2001,8970.0,16900.0,124000.0
Belgium,2002,8750.0,16700.0,118000.0
Belgium,2003,7850.0,16900.0,125000.0
Belgium,2004,7880.0,17500.0,122000.0
Belgium,2005,8020.0,17100.0,118000.0
Belgium,2006,8040.0,17000.0,116000.0
Belgium,2007,8250.0,16900.0,112000.0
Belgium,2008,8270.0,17000.0,116000.0
Belgium,2009,7670.0,17200.0,105000.0
Belgium,2010,8800.0,16900.0,112000.0
Belgium,2011,8750.0,16900.0,104000.0
Belgium,2012,8540.0,16800.0,99300.0
Belize,1970,71.3,94.1,222.0
Belize,1971,64.5,105.0,219.0
Belize,1972,67.7,109.0,267.0
Belize,1973,68.6,112.0,292.0
Belize,1974,70.4,122.0,275.0
Belize,1975,72.8,126.0,306.0
Belize,1976,69.9,125.0,262.0
Belize,1977,71.4,128.0,315.0
Belize,1978,75.7,127.0,315.0
Belize,1979,75.7,128.0,306.0
Belize,1980,77.9,134.0,340.0
Belize,1981,75.1,135.0,258.0
Belize,1982,75.6,136.0,241.0
Belize,1983,78.1,133.0,246.0
Belize,1984,79.8,134.0,276.0
Belize,1985,81.0,131.0,285.0
Belize,1986,82.6,129.0,379.0
Belize,1987,91.8,131.0,428.0
Belize,1988,91.0,134.0,355.0
Belize,1989,93.0,149.0,427.0
Belize,1990,98.8,161.0,500.0
Belize,1991,98.4,163.0,532.0
Belize,1992,103.0,175.0,500.0
Belize,1993,99.2,161.0,479.0
Belize,1994,91.6,165.0,487.0
Belize,1995,85.2,142.0,504.0
Belize,1996,87.9,143.0,508.0
Belize,1997,92.3,155.0,670.0
Belize,1998,103.0,158.0,618.0
Belize,1999,112.0,165.0,691.0
Belize,2000,117.0,157.0,699.0
Belize,2001,119.0,173.0,822.0
Belize,2002,116.0,180.0,789.0
Belize,2003,117.0,184.0,787.0
Belize,2004,118.0,186.0,805.0
Belize,2005,118.0,189.0,790.0
Belize,2006,121.0,207.0,799.0
Belize,2007,122.0,218.0,828.0
Belize,2008,125.0,227.0,817.0
Belize,2009,131.0,249.0,855.0
Belize,2010,136.0,250.0,949.0
Belize,2011,135.0,254.0,943.0
Belize,2012,135.0,258.0,948.0
Benin,1970,483.0,320.0,1560.0
Benin,1971,495.0,371.0,1600.0
Benin,1972,521.0,471.0,1670.0
Benin,1973,550.0,486.0,1770.0
Benin,1974,530.0,499.0,1760.0
Benin,1975,563.0,559.0,1860.0
Benin,1976,577.0,376.0,1910.0
Benin,1977,594.0,438.0,1950.0
Benin,1978,628.0,465.0,2000.0
Benin,1979,640.0,521.0,2050.0
Benin,1980,670.0,547.0,2150.0
Benin,1981,690.0,457.0,2220.0
Benin,1982,718.0,530.0,2280.0
Benin,1983,773.0,523.0,2370.0
Benin,1984,813.0,537.0,2430.0
Benin,1985,848.0,632.0,2520.0
Benin,1986,773.0,568.0,2410.0
Benin,1987,767.0,518.0,2440.0
Benin,1988,760.0,470.0,2500.0
Benin,1989,758.0,417.0,2530.0
Benin,1990,836.0,414.0,2680.0
Benin,1991,856.0,367.0,2740.0
Benin,1992,884.0,398.0,2810.0
Benin,1993,911.0,404.0,2870.0
Benin,1994,993.0,411.0,3070.0
Benin,1995,965.0,419.0,2970.0
Benin,1996,1080.0,1100.0,3120.0
Benin,1997,1140.0,1390.0,3170.0
Benin,1998,1100.0,1340.0,3220.0
Benin,1999,1270.0,1470.0,3400.0
Benin,2000,1160.0,1570.0,3470.0
Benin,2001,1200.0,1880.0,3610.0
Benin,2002,1330.0,2170.0,3710.0
Benin,2003,1350.0,2430.0,3790.0
Benin,2004,1390.0,2590.0,3910.0
Benin,2005,1430.0,2840.0,4030.0
Benin,2006,1470.0,3900.0,4180.0
Benin,2007,1520.0,4430.0,4310.0
Benin,2008,1570.0,4400.0,4470.0
Benin,2009,1600.0,4710.0,4610.0
Benin,2010,1660.0,5080.0,4770.0
Benin,2011,1670.0,5310.0,4930.0
Benin,2012,1700.0,5470.0,5090.0
Bermuda,1970,5.1,21.5,263.0
Bermuda,1971,5.16,22.1,264.0
Bermuda,1972,5.63,23.0,369.0
Bermuda,1973,5.81,23.6,382.0
Bermuda,1974,6.55,22.4,331.0
Bermuda,1975,7.35,23.0,449.0
Bermuda,1976,8.29,22.3,364.0
Bermuda,1977,8.68,24.4,409.0
Bermuda,1978,9.19,23.0,375.0
Bermuda,1979,8.85,23.3,342.0
Bermuda,1980,9.63,24.7,371.0
Bermuda,1981,9.08,25.3,382.0
Bermuda,1982,9.69,27.8,379.0
Bermuda,1983,10.7,29.0,435.0
Bermuda,1984,11.9,29.0,457.0
Bermuda,1985,10.3,25.2,394.0
Bermuda,1986,10.1,23.6,412.0
Bermuda,1987,10.6,24.2,449.0
Bermuda,1988,14.6,25.9,620.0
Bermuda,1989,16.1,28.0,748.0
Bermuda,1990,12.2,24.9,537.0
Bermuda,1991,11.7,24.2,481.0
Bermuda,1992,10.3,22.9,389.0
Bermuda,1993,10.3,22.8,390.0
Bermuda,1994,10.6,22.8,409.0
Bermuda,1995,10.7,22.9,416.0
Bermuda,1996,11.1,23.2,433.0
Bermuda,1997,10.5,22.0,387.0
Bermuda,1998,11.6,21.6,377.0
Bermuda,1999,12.3,22.0,379.0
Bermuda,2000,13.2,25.1,435.0
Bermuda,2001,13.6,25.2,450.0
Bermuda,2002,13.3,25.2,449.0
Bermuda,2003,13.7,25.3,468.0
Bermuda,2004,14.5,25.4,487.0
Bermuda,2005,15.0,25.1,471.0
Bermuda,2006,15.0,25.5,467.0
Bermuda,2007,14.7,23.4,452.0
Bermuda,2008,15.4,23.3,463.0
Bermuda,2009,15.8,22.5,468.0
Bermuda,2010,16.7,21.4,498.0
Bermuda,2011,18.4,24.0,544.0
Bermuda,2012,18.5,23.9,545.0
Bhutan,1970,71.8,685.0,520.0
Bhutan,1971,72.5,684.0,529.0
Bhutan,1972,73.3,533.0,530.0
Bhutan,1973,75.0,693.0,541.0
Bhutan,1974,76.5,719.0,550.0
Bhutan,1975,79.1,706.0,564.0
Bhutan,1976,81.2,625.0,574.0
Bhutan,1977,82.7,333.0,585.0
Bhutan,1978,87.2,667.0,598.0
Bhutan,1979,87.0,492.0,598.0
Bhutan,1980,102.0,614.0,666.0
Bhutan,1981,107.0,610.0,674.0
Bhutan,1982,110.0,609.0,695.0
Bhutan,1983,113.0,741.0,715.0
Bhutan,1984,119.0,686.0,742.0
Bhutan,1985,118.0,678.0,752.0
Bhutan,1986,122.0,611.0,775.0
Bhutan,1987,126.0,561.0,801.0
Bhutan,1988,122.0,579.0,723.0
Bhutan,1989,124.0,655.0,721.0
Bhutan,1990,132.0,737.0,736.0
Bhutan,1991,133.0,742.0,722.0
Bhutan,1992,130.0,681.0,719.0
Bhutan,1993,130.0,613.0,714.0
Bhutan,1994,132.0,839.0,724.0
Bhutan,1995,154.0,746.0,815.0
Bhutan,1996,160.0,761.0,859.0
Bhutan,1997,162.0,856.0,840.0
Bhutan,1998,163.0,823.0,838.0
Bhutan,1999,165.0,840.0,857.0
Bhutan,2000,158.0,616.0,688.0
Bhutan,2001,157.0,635.0,672.0
Bhutan,2002,153.0,559.0,775.0
Bhutan,2003,157.0,552.0,687.0
Bhutan,2004,162.0,599.0,797.0
Bhutan,2005,166.0,613.0,868.0
Bhutan,2006,164.0,680.0,867.0
Bhutan,2007,165.0,737.0,903.0
Bhutan,2008,162.0,804.0,830.0
Bhutan,2009,155.0,1070.0,837.0
Bhutan,2010,156.0,1170.0,838.0
Bhutan,2011,159.0,1360.0,848.0
Bhutan,2012,159.0,1370.0,857.0
Bolivia,1970,1840.0,3070.0,9120.0
Bolivia,1971,1930.0,3820.0,12400.0
Bolivia,1972,2040.0,4520.0,14800.0
Bolivia,1973,2080.0,4210.0,13500.0
Bolivia,1974,2270.0,3980.0,12300.0
Bolivia,1975,2380.0,4550.0,12900.0
Bolivia,1976,2500.0,5140.0,14500.0
Bolivia,1977,2630.0,4930.0,13100.0
Bolivia,1978,2890.0,5600.0,15500.0
Bolivia,1979,3050.0,5030.0,13800.0
Bolivia,1980,3120.0,4930.0,13300.0
Bolivia,1981,3070.0,5270.0,13000.0
Bolivia,1982,3040.0,5530.0,12800.0
Bolivia,1983,3360.0,5650.0,14300.0
Bolivia,1984,3130.0,5240.0,13800.0
Bolivia,1985,3320.0,5030.0,14600.0
Bolivia,1986,3070.0,4770.0,13100.0
Bolivia,1987,3240.0,4960.0,13500.0
Bolivia,1988,3340.0,5280.0,15300.0
Bolivia,1989,3450.0,6170.0,17200.0
Bolivia,1990,3140.0,6530.0,16300.0
Bolivia,1991,3270.0,6800.0,17400.0
Bolivia,1992,3320.0,7340.0,18900.0
Bolivia,1993,3440.0,8710.0,23900.0
Bolivia,1994,3670.0,9170.0,23200.0
Bolivia,1995,3930.0,8340.0,16800.0
Bolivia,1996,3930.0,8150.0,16700.0
Bolivia,1997,4140.0,8920.0,18600.0
Bolivia,1998,4240.0,8650.0,16400.0
Bolivia,1999,4230.0,8220.0,16300.0
Bolivia,2000,4390.0,8290.0,16000.0
Bolivia,2001,4360.0,7760.0,16000.0
Bolivia,2002,4620.0,8260.0,16700.0
Bolivia,2003,4850.0,9000.0,17600.0
Bolivia,2004,5010.0,9660.0,19000.0
Bolivia,2005,5050.0,10400.0,19600.0
Bolivia,2006,5190.0,11200.0,19800.0
Bolivia,2007,5320.0,12100.0,20300.0
Bolivia,2008,5370.0,13200.0,20900.0
Bolivia,2009,5650.0,13900.0,20900.0
Bolivia,2010,5840.0,15200.0,21900.0
Bolivia,2011,5990.0,16500.0,22700.0
Bolivia,2012,6180.0,17000.0,23800.0
Bosnia and Herzegovina,1970,1050.0,3090.0,15700.0
Bosnia and Herzegovina,1971,1060.0,3110.0,15800.0
Bosnia and Herzegovina,1972,1040.0,3130.0,14700.0
Bosnia and Herzegovina,1973,1070.0,3180.0,16100.0
Bosnia and Herzegovina,1974,1120.0,3360.0,17300.0
Bosnia and Herzegovina,1975,1140.0,3500.0,17800.0
Bosnia and Herzegovina,1976,1130.0,3480.0,16200.0
Bosnia and Herzegovina,1977,1140.0,3550.0,17600.0
Bosnia and Herzegovina,1978,1120.0,3570.0,17200.0
Bosnia and Herzegovina,1979,1100.0,3630.0,16900.0
Bosnia and Herzegovina,1980,1090.0,3590.0,16700.0
Bosnia and Herzegovina,1981,1120.0,3880.0,19100.0
Bosnia and Herzegovina,1982,1130.0,4190.0,21000.0
Bosnia and Herzegovina,1983,1140.0,4490.0,22400.0
Bosnia and Herzegovina,1984,1170.0,4590.0,22100.0
Bosnia and Herzegovina,1985,1110.0,4650.0,22900.0
Bosnia and Herzegovina,1986,1100.0,4580.0,23200.0
Bosnia and Herzegovina,1987,1090.0,4610.0,22200.0
Bosnia and Herzegovina,1988,1080.0,4400.0,21700.0
Bosnia and Herzegovina,1989,1040.0,4440.0,22100.0
Bosnia and Herzegovina,1990,1040.0,4820.0,24600.0
Bosnia and Herzegovina,1991,957.0,4450.0,22000.0
Bosnia and Herzegovina,1992,904.0,4020.0,16300.0
Bosnia and Herzegovina,1993,860.0,3660.0,13700.0
Bosnia and Herzegovina,1994,712.0,1780.0,3370.0
Bosnia and Herzegovina,1995,627.0,1610.0,3580.0
Bosnia and Herzegovina,1996,552.0,1440.0,4470.0
Bosnia and Herzegovina,1997,651.0,2110.0,8800.0
Bosnia and Herzegovina,1998,798.0,2370.0,11100.0
Bosnia and Herzegovina,1999,841.0,2400.0,11000.0
Bosnia and Herzegovina,2000,881.0,2460.0,14300.0
Bosnia and Herzegovina,2001,819.0,2500.0,14100.0
Bosnia and Herzegovina,2002,838.0,2560.0,14900.0
Bosnia and Herzegovina,2003,834.0,2900.0,15200.0
Bosnia and Herzegovina,2004,897.0,2980.0,16100.0
Bosnia and Herzegovina,2005,933.0,3130.0,16900.0
Bosnia and Herzegovina,2006,967.0,3480.0,18700.0
Bosnia and Herzegovina,2007,966.0,3440.0,19700.0
Bosnia and Herzegovina,2008,974.0,3750.0,21600.0
Bosnia and Herzegovina,2009,985.0,3800.0,21500.0
Bosnia and Herzegovina,2010,972.0,3810.0,22100.0
Bosnia and Herzegovina,2011,1020.0,3950.0,24900.0
Bosnia and Herzegovina,2012,980.0,3890.0,24400.0
Botswana,1970,1000.0,114.0,2220.0
Botswana,1971,1040.0,115.0,2310.0
Botswana,1972,1190.0,122.0,2660.0
Botswana,1973,1230.0,128.0,2770.0
Botswana,1974,1340.0,126.0,3030.0
Botswana,1975,1470.0,168.0,3340.0
Botswana,1976,1620.0,681.0,3690.0
Botswana,1977,1750.0,773.0,3960.0
Botswana,1978,1650.0,887.0,3720.0
Botswana,1979,1630.0,946.0,3670.0
Botswana,1980,1670.0,564.0,3710.0
Botswana,1981,1700.0,1470.0,3860.0
Botswana,1982,1690.0,1540.0,3870.0
Botswana,1983,1610.0,1510.0,3690.0
Botswana,1984,1530.0,1500.0,3540.0
Botswana,1985,1430.0,1610.0,3340.0
Botswana,1986,1410.0,1850.0,3310.0
Botswana,1987,1400.0,1920.0,3300.0
Botswana,1988,1530.0,2290.0,3620.0
Botswana,1989,1640.0,2530.0,3870.0
Botswana,1990,1770.0,2990.0,4170.0
Botswana,1991,1510.0,2960.0,3610.0
Botswana,1992,1380.0,3590.0,3390.0
Botswana,1993,1250.0,3540.0,3150.0
Botswana,1994,1400.0,3400.0,3450.0
Botswana,1995,1680.0,3530.0,4030.0
Botswana,1996,1520.0,3170.0,3650.0
Botswana,1997,1540.0,3380.0,3690.0
Botswana,1998,1590.0,4080.0,3850.0
Botswana,1999,1700.0,4130.0,4110.0
Botswana,2000,1720.0,4400.0,4130.0
Botswana,2001,1640.0,4100.0,3960.0
Botswana,2002,1380.0,4280.0,3410.0
Botswana,2003,1350.0,4200.0,3330.0
Botswana,2004,1360.0,4320.0,3350.0
Botswana,2005,1420.0,4620.0,3480.0
Botswana,2006,1430.0,4620.0,3510.0
Botswana,2007,1410.0,4570.0,3470.0
Botswana,2008,1470.0,4630.0,3600.0
Botswana,2009,1560.0,4430.0,3770.0
Botswana,2010,1690.0,5200.0,4170.0
Botswana,2011,1630.0,4820.0,3970.0
Botswana,2012,1600.0,5000.0,4130.0
Brazil,1970,52300.0,110000.0,186000.0
Brazil,1971,54100.0,110000.0,188000.0
Brazil,1972,57500.0,121000.0,195000.0
Brazil,1973,58600.0,139000.0,199000.0
Brazil,1974,64600.0,149000.0,209000.0
Brazil,1975,67400.0,157000.0,216000.0
Brazil,1976,72900.0,175000.0,232000.0
Brazil,1977,76500.0,183000.0,238000.0
Brazil,1978,75300.0,196000.0,239000.0
Brazil,1979,77900.0,210000.0,246000.0
Brazil,1980,84300.0,210000.0,267000.0
Brazil,1981,83800.0,194000.0,272000.0
Brazil,1982,83900.0,193000.0,279000.0
Brazil,1983,84000.0,183000.0,285000.0
Brazil,1984,87800.0,187000.0,300000.0
Brazil,1985,89400.0,195000.0,301000.0
Brazil,1986,91000.0,218000.0,306000.0
Brazil,1987,94300.0,223000.0,313000.0
Brazil,1988,95300.0,225000.0,320000.0
Brazil,1989,99400.0,227000.0,328000.0
Brazil,1990,94300.0,228000.0,324000.0
Brazil,1991,96800.0,237000.0,338000.0
Brazil,1992,102000.0,240000.0,348000.0
Brazil,1993,106000.0,250000.0,358000.0
Brazil,1994,113000.0,259000.0,372000.0
Brazil,1995,117000.0,278000.0,384000.0
Brazil,1996,112000.0,301000.0,376000.0
Brazil,1997,116000.0,321000.0,379000.0
Brazil,1998,118000.0,331000.0,380000.0
Brazil,1999,119000.0,341000.0,384000.0
Brazil,2000,124000.0,362000.0,389000.0
Brazil,2001,128000.0,364000.0,401000.0
Brazil,2002,134000.0,362000.0,418000.0
Brazil,2003,147000.0,361000.0,439000.0
Brazil,2004,151000.0,376000.0,458000.0
Brazil,2005,153000.0,378000.0,466000.0
Brazil,2006,154000.0,384000.0,464000.0
Brazil,2007,156000.0,399000.0,455000.0
Brazil,2008,160000.0,418000.0,466000.0
Brazil,2009,158000.0,391000.0,467000.0
Brazil,2010,166000.0,442000.0,478000.0
Brazil,2011,171000.0,459000.0,482000.0
Brazil,2012,168000.0,473000.0,480000.0
Brunei,1970,110.0,9120.0,36100.0
Brunei,1971,106.0,8280.0,32700.0
Brunei,1972,113.0,10100.0,40400.0
Brunei,1973,115.0,10800.0,42700.0
Brunei,1974,106.0,8620.0,32500.0
Brunei,1975,99.7,7450.0,27000.0
Brunei,1976,98.0,7210.0,25000.0
Brunei,1977,95.8,6780.0,22900.0
Brunei,1978,101.0,8070.0,28500.0
Brunei,1979,93.3,5820.0,19000.0
Brunei,1980,97.2,6460.0,19500.0
Brunei,1981,86.5,3650.0,7600.0
Brunei,1982,91.0,4460.0,10500.0
Brunei,1983,91.9,4590.0,10300.0
Brunei,1984,85.5,3180.0,4180.0
Brunei,1985,87.3,3160.0,3990.0
Brunei,1986,83.6,3040.0,3400.0
Brunei,1987,86.3,3110.0,3590.0
Brunei,1988,86.5,3250.0,3530.0
Brunei,1989,86.7,3230.0,3580.0
Brunei,1990,87.3,3400.0,3740.0
Brunei,1991,89.8,3710.0,4610.0
Brunei,1992,92.7,3900.0,4660.0
Brunei,1993,94.2,4070.0,4180.0
Brunei,1994,96.5,4370.0,4340.0
Brunei,1995,98.1,4700.0,4470.0
Brunei,1996,101.0,4930.0,4450.0
Brunei,1997,107.0,5480.0,4480.0
Brunei,1998,108.0,4700.0,4430.0
Brunei,1999,112.0,4630.0,4700.0
Brunei,2000,116.0,4930.0,4900.0
Brunei,2001,120.0,4930.0,5220.0
Brunei,2002,118.0,4830.0,4920.0
Brunei,2003,123.0,5740.0,5280.0
Brunei,2004,124.0,5290.0,4970.0
Brunei,2005,122.0,5180.0,4850.0
Brunei,2006,136.0,7720.0,5590.0
Brunei,2007,137.0,7320.0,5420.0
Brunei,2008,141.0,8090.0,6370.0
Brunei,2009,136.0,8030.0,5480.0
Brunei,2010,133.0,7360.0,5180.0
Brunei,2011,135.0,7540.0,5380.0
Brunei,2012,136.0,7310.0,5250.0
Bulgaria,1970,7590.0,11700.0,70600.0
Bulgaria,1971,7540.0,12100.0,70500.0
Bulgaria,1972,7960.0,12500.0,72900.0
Bulgaria,1973,7930.0,12800.0,74200.0
Bulgaria,1974,8140.0,13000.0,75600.0
Bulgaria,1975,9140.0,13400.0,80500.0
Bulgaria,1976,8970.0,13800.0,81500.0
Bulgaria,1977,9090.0,13900.0,84400.0
Bulgaria,1978,8930.0,15400.0,87300.0
Bulgaria,1979,9370.0,15700.0,90500.0
Bulgaria,1980,9530.0,16000.0,93600.0
Bulgaria,1981,9900.0,16000.0,89500.0
Bulgaria,1982,9730.0,16300.0,91600.0
Bulgaria,1983,9650.0,16200.0,90600.0
Bulgaria,1984,9000.0,16300.0,89000.0
Bulgaria,1985,9070.0,15900.0,91400.0
Bulgaria,1986,8930.0,15900.0,92600.0
Bulgaria,1987,8710.0,15800.0,92900.0
Bulgaria,1988,9250.0,15500.0,92000.0
Bulgaria,1989,8670.0,15300.0,90900.0
Bulgaria,1990,7840.0,15600.0,82300.0
Bulgaria,1991,6630.0,17100.0,63100.0
Bulgaria,1992,4960.0,16300.0,60200.0
Bulgaria,1993,4210.0,15400.0,60900.0
Bulgaria,1994,4230.0,13000.0,59300.0
Bulgaria,1995,3880.0,10600.0,60200.0
Bulgaria,1996,4060.0,10700.0,61100.0
Bulgaria,1997,3780.0,10400.0,56900.0
Bulgaria,1998,3290.0,10300.0,53200.0
Bulgaria,1999,3070.0,10200.0,47600.0
Bulgaria,2000,3370.0,10100.0,47300.0
Bulgaria,2001,3420.0,9820.0,49300.0
Bulgaria,2002,3090.0,9600.0,46700.0
Bulgaria,2003,3080.0,9750.0,52600.0
Bulgaria,2004,3400.0,9750.0,50900.0
Bulgaria,2005,3360.0,9500.0,52000.0
Bulgaria,2006,2980.0,9470.0,53400.0
Bulgaria,2007,3000.0,9440.0,57300.0
Bulgaria,2008,3140.0,9250.0,54300.0
Bulgaria,2009,2810.0,9020.0,46200.0
Bulgaria,2010,2740.0,8890.0,48800.0
Bulgaria,2011,2790.0,9030.0,54000.0
Bulgaria,2012,2730.0,8840.0,53800.0
Burkina Faso,1970,446.0,1670.0,4690.0
Burkina Faso,1971,449.0,1680.0,4700.0
Burkina Faso,1972,527.0,1600.0,4490.0
Burkina Faso,1973,486.0,1500.0,4310.0
Burkina Faso,1974,506.0,1560.0,4360.0
Burkina Faso,1975,580.0,1610.0,4470.0
Burkina Faso,1976,528.0,1650.0,4610.0
Burkina Faso,1977,557.0,1680.0,4700.0
Burkina Faso,1978,564.0,1760.0,4880.0
Burkina Faso,1979,655.0,1810.0,5070.0
Burkina Faso,1980,678.0,1850.0,5230.0
Burkina Faso,1981,662.0,1960.0,5460.0
Burkina Faso,1982,685.0,2050.0,5600.0
Burkina Faso,1983,666.0,2120.0,5750.0
Burkina Faso,1984,646.0,2200.0,5940.0
Burkina Faso,1985,670.0,2490.0,6550.0
Burkina Faso,1986,696.0,2610.0,6720.0
Burkina Faso,1987,854.0,2690.0,6890.0
Burkina Faso,1988,881.0,2790.0,7080.0
Burkina Faso,1989,899.0,2860.0,7250.0
Burkina Faso,1990,763.0,2950.0,7310.0
Burkina Faso,1991,908.0,3100.0,7550.0
Burkina Faso,1992,920.0,3220.0,7870.0
Burkina Faso,1993,961.0,3360.0,8150.0
Burkina Faso,1994,1100.0,3520.0,8460.0
Burkina Faso,1995,1150.0,3650.0,8750.0
Burkina Faso,1996,1180.0,3800.0,9080.0
Burkina Faso,1997,1450.0,4050.0,9500.0
Burkina Faso,1998,1330.0,4190.0,9820.0
Burkina Faso,1999,1280.0,4270.0,9780.0
Burkina Faso,2000,1240.0,3810.0,8920.0
Burkina Faso,2001,1290.0,3930.0,9340.0
Burkina Faso,2002,1210.0,4000.0,9390.0
Burkina Faso,2003,1320.0,4920.0,11400.0
Burkina Faso,2004,1380.0,5030.0,12100.0
Burkina Faso,2005,1470.0,5110.0,12800.0
Burkina Faso,2006,1540.0,5290.0,13300.0
Burkina Faso,2007,1730.0,5470.0,13900.0
Burkina Faso,2008,2050.0,5700.0,14600.0
Burkina Faso,2009,2000.0,5820.0,15000.0
Burkina Faso,2010,2170.0,5980.0,15600.0
Burkina Faso,2011,2250.0,6100.0,16000.0
Burkina Faso,2012,2330.0,6240.0,16300.0
Burundi,1970,233.0,640.0,1660.0
Burundi,1971,228.0,644.0,1650.0
Burundi,1972,248.0,658.0,1710.0
Burundi,1973,243.0,690.0,1750.0
Burundi,1974,249.0,667.0,1770.0
Burundi,1975,272.0,718.0,1810.0
Burundi,1976,254.0,727.0,1830.0
